"id","CategoryI","CategoryI_Duration","CategoryII","CategoryII_Duration","CategoryIII","CategoryIII_Duration","Bounce_Rate","Exit_Rate","Page_Value","SpecialDay","Month","OS","Browser","Region","TrafficType","VisitorType","Weekend"
5615,0,0,0,0,15,2653.5,0,0.04,0,0,"Sep","4","1","7","1","Returning_Visitor","FALSE"
10239,0,0,0,0,2,8,0.15,0.15,0,0,"Nov","1","1","1","3","Returning_Visitor","FALSE"
6676,0,0,1,0,65,934.8704274,0.008080808,0.036336088,0,0,"Oct","1","1","3","2","Returning_Visitor","TRUE"
2194,0,0,0,0,8,729,0.041666667,0.070833333,0,0.4,"May","2","2","8","1","Returning_Visitor","FALSE"
3604,3,283.6666667,1,17,27,2154.72381,0.036781609,0.047660099,0,0,"May","1","2","1","3","Returning_Visitor","TRUE"
10498,1,19,0,0,17,336.5833333,0,0.03,0,0,"Nov","3","2","1","1","Returning_Visitor","FALSE"
1981,0,0,0,0,7,111.6666667,0,0.014285714,0,0,"Mar","2","4","1","2","Returning_Visitor","TRUE"
5375,0,0,0,0,25,588.7190476,0,0.014782609,0,0,"May","3","2","4","2","Returning_Visitor","FALSE"
9433,5,150.4444444,0,0,23,659.6361111,0.039463602,0.056586058,0,0,"Nov","3","2","1","1","Returning_Visitor","FALSE"
3467,1,38,0,0,29,986.8333333,0.013793103,0.035057471,0,0,"May","2","4","3","4","Returning_Visitor","FALSE"
8712,0,0,0,0,5,270.5833333,0.04,0.07,0,0,"Dec","1","1","5","8","Returning_Visitor","TRUE"
3231,0,0,0,0,1,0,0.2,0.2,0,0,"May","2","4","1","3","Returning_Visitor","FALSE"
8417,9,156.6071429,5,156.75,83,2694.507143,0,0.009090909,0,0,"Nov","2","4","1","2","Returning_Visitor","FALSE"
4024,0,0,0,0,2,53,0,0.1,0,0,"May","4","2","4","13","Returning_Visitor","FALSE"
10466,2,87.5,0,0,29,1352.133333,0,0.025287356,34.60160214,0,"Nov","3","2","6","2","Returning_Visitor","TRUE"
145,0,0,1,19,10,852,0,0.009090909,0,0,"Feb","2","2","3","6","Returning_Visitor","FALSE"
12100,5,85.25,0,0,3,36.25,0,0.00952381,0,0,"Nov","2","4","4","2","Returning_Visitor","FALSE"
11172,2,14,2,189,134,6732.124414,0.008018648,0.025030224,0,0,"Nov","1","8","3","11","Returning_Visitor","FALSE"
9271,4,302.5,0,0,15,257.1666667,0.05,0.04875,0,0,"Dec","3","2","7","3","Returning_Visitor","FALSE"
7915,6,104.4,1,0,32,879.75,0,0.014285714,20.503488,0,"Nov","2","4","1","1","Returning_Visitor","FALSE"
10427,1,5,0,0,63,1405.327056,0.003174603,0.006349206,8.44235219,0,"Nov","2","2","1","1","Returning_Visitor","FALSE"
10872,0,0,0,0,15,803.3333333,0,0.038888889,0,0,"Dec","4","1","1","2","Returning_Visitor","FALSE"
6282,0,0,1,0,45,1165.84,0,0.034042553,7.198820003,0,"Oct","2","2","5","1","Returning_Visitor","FALSE"
9755,13,311.8300935,4,201.5,166,6850.499335,0,0.017541022,4.115853586,0,"Dec","2","2","1","3","Returning_Visitor","FALSE"
9528,4,37.25,1,5,50,1295.008333,0.000892857,0.015595238,0,0,"Nov","3","2","4","2","Returning_Visitor","TRUE"
130,0,0,0,0,3,13,0.133333333,0.166666667,0,0,"Feb","2","4","1","1","Returning_Visitor","FALSE"
8873,0,0,0,0,1,0,0.2,0.2,0,0,"Nov","1","1","3","3","Returning_Visitor","FALSE"
9207,0,0,0,0,15,278.2916667,0,0.017777778,0,0,"Dec","2","2","9","10","Returning_Visitor","FALSE"
11111,1,12,0,0,43,2209.554876,0.01031746,0.022317022,0,0,"Dec","1","1","1","2","Returning_Visitor","FALSE"
11690,0,0,0,0,2,29,0,0.05,0,0,"Nov","1","1","3","3","Returning_Visitor","FALSE"
10068,1,4,0,0,8,492.25,0,0.044444444,0,0,"Dec","2","2","1","2","New_Visitor","FALSE"
2465,5,52,0,0,16,866.5,0,0.011764706,0,0,"May","2","2","1","2","Returning_Visitor","FALSE"
3916,9,139,1,109,33,752.4592075,0.002777778,0.006415344,0,0,"May","1","1","1","15","Returning_Visitor","TRUE"
4732,4,298,1,0,14,625,0,0.0125,0,0,"May","1","1","6","2","New_Visitor","FALSE"
7850,4,100.6,2,5,93,2002.76,0.008163265,0.026598639,0,0,"Sep","2","2","3","13","Returning_Visitor","FALSE"
9574,0,0,0,0,12,770.25,0,0.033333333,0,0,"Dec","2","4","1","8","New_Visitor","FALSE"
4519,0,0,0,0,15,728.2,0,0.023076923,31.22,0,"May","3","2","8","4","Returning_Visitor","FALSE"
9155,0,0,0,0,28,950.8166667,0.032183908,0.046360153,0,0,"Dec","3","2","1","1","Returning_Visitor","FALSE"
8144,3,29.75,0,0,12,398.9803922,0,0.005555556,50.51764193,0,"Nov","2","2","2","2","New_Visitor","FALSE"
10787,0,0,0,0,110,5244.471512,0.002201835,0.013960708,0,0,"Nov","2","2","1","2","Returning_Visitor","FALSE"
686,0,0,0,0,12,396.5,0,0.037222222,0,0,"Mar","2","4","3","2","Returning_Visitor","FALSE"
2171,0,0,0,0,21,452.797619,0,0.023,16.82505,0,"May","1","1","1","4","Returning_Visitor","FALSE"
5903,5,168.2,0,0,15,2026.633333,0.008333333,0.039,0,0,"Nov","3","2","7","13","Returning_Visitor","FALSE"
4511,6,70.5,2,9,25,2852,0.013333333,0.043333333,0,0,"May","2","2","9","3","Returning_Visitor","FALSE"
10047,0,0,0,0,8,1004.5,0,0.05,27.77725875,0,"Dec","1","1","4","1","Returning_Visitor","FALSE"
6519,0,0,0,0,135,7091.697778,0.019259259,0.037964727,0,0,"Sep","2","2","2","3","Returning_Visitor","FALSE"
9040,4,79.25,5,500.8,39,1080.875,0.010638298,0.024964539,20.06500939,0,"Nov","2","5","1","2","Returning_Visitor","FALSE"
972,4,175,0,0,15,270.5,0,0.006666667,0,0,"Mar","1","1","7","2","Returning_Visitor","FALSE"
1431,3,124,0,0,0,0,0,0.033333333,0,0,"Mar","3","2","6","3","Returning_Visitor","FALSE"
10184,5,142.75,0,0,76,1523.57803,0.012987013,0.021101928,0,0,"Nov","2","2","1","1","Returning_Visitor","FALSE"
8699,3,69,1,18,10,409.4666667,0.005128205,0.039010989,0,0,"Dec","2","2","1","2","Returning_Visitor","FALSE"
5638,1,13.1,0,0,111,4208.752099,0.003477744,0.015856149,0,0,"Jul","2","2","1","1","Returning_Visitor","TRUE"
11290,1,59.5,0,0,20,646.1666667,0,0.025333333,0,0,"Dec","2","2","9","3","Returning_Visitor","FALSE"
7462,1,45.4,0,0,15,114.9,0,0.025,0,0,"Jul","2","2","3","4","New_Visitor","FALSE"
759,0,0,0,0,16,600.75,0,0.025,0,0,"Mar","2","2","2","2","Returning_Visitor","FALSE"
6400,1,8,0,0,47,1459.576667,0.010416667,0.017638889,0,0,"Oct","1","1","3","3","Returning_Visitor","FALSE"
1121,0,0,0,0,12,200,0,0.047222222,0,0,"Mar","2","2","1","2","Returning_Visitor","TRUE"
8243,0,0,0,0,18,773.2,0,0.0125,46.4748023,0,"Nov","1","1","3","1","New_Visitor","FALSE"
4910,0,0,0,0,39,964.0705128,0.020512821,0.055604396,0,0,"May","2","2","1","4","Returning_Visitor","FALSE"
5566,0,0,0,0,16,230.5666667,0,0.023958333,0,0,"Aug","2","2","3","4","Returning_Visitor","FALSE"
6751,1,92.6,0,0,30,1126.392821,0,0.006666667,67.18378365,0,"Nov","2","2","1","6","Returning_Visitor","FALSE"
4172,10,196,0,0,45,939.6333333,0.0125,0.015972222,0,0,"May","1","1","1","3","Returning_Visitor","FALSE"
2389,7,200.5,0,0,66,2656.183333,0.000925926,0.009652076,2.208494444,0,"May","2","2","1","1","Returning_Visitor","FALSE"
2992,4,166.5,1,27,21,452.8141026,0.044,0.047238095,0,0,"May","3","2","4","3","Returning_Visitor","FALSE"
6292,2,27.46666667,3,245.8,28,524.06,0.02,0.054666667,20.42600013,0,"Oct","2","2","7","1","Returning_Visitor","FALSE"
1385,0,0,1,255,15,1418.25,0,0.00625,0,0,"Mar","2","2","3","1","Returning_Visitor","FALSE"
11819,0,0,0,0,18,315.6944444,0,0.002941176,0,0,"Nov","1","1","8","8","New_Visitor","FALSE"
4351,0,0,0,0,3,22.5,0,0.066666667,0,0,"May","1","2","3","2","Returning_Visitor","TRUE"
8342,0,0,0,0,7,271.5,0,0.028571429,0,0,"Nov","8","2","3","2","Returning_Visitor","FALSE"
7141,0,0,0,0,1,0,0.2,0.2,0,0,"Sep","1","8","1","1","Returning_Visitor","FALSE"
11021,0,0,0,0,11,357,0.018181818,0.036363636,0,0,"Dec","2","2","7","2","Returning_Visitor","TRUE"
954,0,0,0,0,13,323.9166667,0,0.008333333,35.8370931,0,"Mar","1","1","4","10","Returning_Visitor","FALSE"
6289,2,23.2,0,0,5,59.4,0,0.00952381,32.73373471,0,"Nov","2","4","4","5","New_Visitor","FALSE"
1614,0,0,0,0,7,165,0.042857143,0.1,0,0,"Mar","2","2","2","3","Returning_Visitor","FALSE"
2998,1,5,0,0,17,389,0,0.041666667,9.297,0,"May","2","4","3","2","Returning_Visitor","FALSE"
8503,1,33.5,1,15.75,28,1421.25,0.004597701,0.040229885,0,0,"Dec","2","2","1","1","Returning_Visitor","TRUE"
3160,1,58,0,0,2,7,0,0.066666667,0,0,"May","3","2","3","19","New_Visitor","TRUE"
5813,4,245.8,1,0,28,707.9116667,0,0.017241379,0,0,"Sep","1","1","3","2","Returning_Visitor","FALSE"
237,3,118.5,0,0,29,1482.210784,0.006896552,0.010600255,0,0,"Mar","3","2","1","8","Returning_Visitor","TRUE"
9330,1,45.5,3,1021.666667,130,3376.027564,0.007518797,0.029169274,0,0,"Dec","2","2","1","1","Returning_Visitor","FALSE"
3046,0,0,0,0,44,547,0.06,0.087407407,0,0.6,"May","3","2","1","13","Returning_Visitor","FALSE"
3751,0,0,0,0,72,2129.333333,0,0.01875,0,0.8,"May","2","5","1","6","Returning_Visitor","FALSE"
4748,1,36,0,0,34,2240.166667,0.013541667,0.034895833,0,0.6,"May","1","1","1","4","Returning_Visitor","FALSE"
3433,0,0,0,0,13,646.7916667,0.005128205,0.054358974,0,0.8,"May","1","1","2","1","Returning_Visitor","FALSE"
11706,0,0,0,0,2,0,0.2,0.2,0,0,"Dec","3","2","4","3","Returning_Visitor","FALSE"
1678,14,1155.666667,0,0,20,1069.16829,0,0.013,0,0,"Mar","2","5","1","3","Returning_Visitor","TRUE"
6468,2,24.13333333,0,0,19,263.7128571,0,0.00125,0,0,"Oct","3","2","1","2","Returning_Visitor","FALSE"
7975,6,142.9111111,0,0,13,264.3396825,0,0.034509804,0,0,"Sep","1","1","3","5","Returning_Visitor","FALSE"
9998,12,252.8125,4,78.5,100,4597.124242,0.00925181,0.028496768,2.638074656,0,"Nov","1","1","1","10","Returning_Visitor","TRUE"
1891,4,45.33333333,0,0,53,1440.298918,0.012727273,0.021974359,1.660118182,0,"Mar","3","2","7","3","Returning_Visitor","TRUE"
3708,4,103.5,0,0,28,884.8040616,0,0.011326165,0,0,"May","1","1","1","4","Returning_Visitor","FALSE"
3500,4,202,0,0,28,714.9666667,0.014666667,0.016973138,0,0,"May","1","1","1","4","Returning_Visitor","TRUE"
9002,0,0,0,0,1,0,0.2,0.2,0,0,"Nov","1","8","8","11","Returning_Visitor","TRUE"
1351,2,1223,4,416,21,2755.67094,0.004545455,0.027575758,0,0,"Mar","3","2","1","2","Returning_Visitor","TRUE"
7967,3,54,4,32,4,46,0,0.022222222,0,0,"Sep","1","1","1","5","New_Visitor","FALSE"
10981,0,0,0,0,3,423.5,0.095454545,0.121153846,0,0,"Dec","3","2","1","1","Returning_Visitor","FALSE"
9070,4,46.04166667,4,93.41666667,75,6057.928961,0.01042524,0.019667423,0,0,"Nov","3","2","1","2","Returning_Visitor","FALSE"
6905,17,96.16060606,5,174.7,75,2549.529127,0.011818182,0.047380485,0,0,"Jul","2","2","4","4","Returning_Visitor","FALSE"
9700,0,0,0,0,2,93,0,0.05,0,0,"Dec","3","2","5","2","Returning_Visitor","FALSE"
6523,0,0,0,0,22,1076.65,0.023809524,0.036507937,10.7869918,0,"Aug","2","2","2","1","Returning_Visitor","FALSE"
11369,0,0,0,0,2,9,0,0.05,0,0,"Dec","3","2","3","10","New_Visitor","FALSE"
7086,8,101.8511111,4,161.9666667,52,591.1542063,0,0.011448413,8.052496178,0,"Jul","2","2","3","3","Returning_Visitor","FALSE"
7786,2,149.2,0,0,3,133.7333333,0,0.04,0,0,"Oct","3","2","6","20","New_Visitor","FALSE"
8236,0,0,0,0,4,562,0.075,0.1,0,0,"Dec","3","2","3","13","Returning_Visitor","FALSE"
5228,0,0,0,0,8,85.5,0.075,0.1,0,0,"May","2","2","1","1","Returning_Visitor","FALSE"
4036,0,0,0,0,10,126.8333333,0.04,0.06,0,0,"May","2","5","1","1","Returning_Visitor","FALSE"
8771,0,0,0,0,3,21,0,0.066666667,0,0,"Nov","2","2","7","3","Returning_Visitor","FALSE"
1085,0,0,0,0,10,270,0,0.004,0,0,"Mar","2","2","1","2","Returning_Visitor","FALSE"
8437,0,0,0,0,9,190.3333333,0,0.033333333,0,0,"Dec","1","1","3","2","New_Visitor","FALSE"
10497,0,0,0,0,4,133.5,0,0.025,0,0,"Dec","4","2","1","2","New_Visitor","FALSE"
4498,0,0,0,0,10,345.25,0.02,0.04,0,0,"May","2","4","3","3","Returning_Visitor","FALSE"
9635,5,426.7,1,200,72,4140.333766,0.001315789,0.024597953,0,0,"Nov","3","2","4","2","Returning_Visitor","FALSE"
528,0,0,0,0,9,104.8333333,0.022222222,0.072222222,0,0,"Mar","2","2","4","2","Returning_Visitor","FALSE"
6420,2,43.73333333,0,0,19,158.9333333,0,0.003741497,0,0,"June","1","1","6","2","Returning_Visitor","FALSE"
870,0,0,0,0,1,0,0.2,0.2,0,0,"Mar","2","4","1","1","Returning_Visitor","TRUE"
7774,6,75.5,0,0,3,66.05,0,0.022222222,21.47142017,0,"Aug","2","2","7","6","Returning_Visitor","FALSE"
737,1,22,0,0,52,1551.666667,0.001818182,0.019393939,7.882377258,0,"Mar","1","1","3","2","Returning_Visitor","FALSE"
8463,0,0,0,0,24,1286.5,0,0.015277778,0,0,"Nov","2","2","9","8","Returning_Visitor","FALSE"
11124,8,318.8012821,3,164,107,4447.110508,0.001169591,0.013146819,0,0,"Nov","2","2","1","3","Returning_Visitor","FALSE"
9750,5,45,0,0,59,1100.475,0,0.008391881,24.7526533,0,"Nov","2","5","4","2","Returning_Visitor","TRUE"
5214,4,104,0,0,33,777.3666667,0.006451613,0.012903226,0,0,"May","3","2","3","6","Returning_Visitor","FALSE"
5044,1,76,0,0,37,821.3333333,0,0.014285714,0,0,"May","2","2","4","4","Returning_Visitor","FALSE"
10224,0,0,0,0,24,1050.5,0.022727273,0.062121212,0,0,"Dec","2","10","4","1","Returning_Visitor","FALSE"
11405,2,389.5,0,0,8,117.625,0,0.013,0,0,"Nov","1","1","8","2","Returning_Visitor","FALSE"
3406,0,0,0,0,11,123,0,0.036363636,0,0,"May","2","2","4","13","Returning_Visitor","FALSE"
6361,3,29.44,1,0,4,15.24,0,0.039583333,0,0,"Sep","2","2","8","2","Returning_Visitor","FALSE"
1136,0,0,0,0,6,226,0,0.04,0,0,"Mar","2","2","1","2","Returning_Visitor","FALSE"
468,0,0,0,0,2,0,0.2,0.2,0,0,"Mar","2","5","1","1","Returning_Visitor","FALSE"
1096,7,196,3,138.5,11,227.5,0,0.006666667,0,0,"Mar","3","2","5","8","New_Visitor","TRUE"
6111,3,82.53333333,1,0,19,668.7,0.022727273,0.032424242,11.5952257,0,"Nov","1","1","3","2","Returning_Visitor","FALSE"
10269,0,0,0,0,1,0,0.2,0.2,0,0,"Nov","1","1","3","2","Returning_Visitor","FALSE"
10978,9,185.75,0,0,40,2128.416667,0.004761905,0.019047619,0,0,"Nov","2","2","3","3","Returning_Visitor","TRUE"
6067,6,754.5333333,0,0,8,749.2333333,0,0.008974359,0,0,"Nov","3","2","3","1","Returning_Visitor","FALSE"
4942,1,4,0,0,46,1107.666667,0.005925926,0.020148148,0,0.8,"May","2","2","2","2","Returning_Visitor","FALSE"
8624,0,0,0,0,4,73.5,0,0.05,0,0,"Nov","1","1","3","1","Returning_Visitor","FALSE"
12109,5,105.5,0,0,32,1403.541667,0,0.00125,0,0,"Dec","8","13","9","20","Other","FALSE"
6624,0,0,0,0,15,150.4,0,0.013333333,0,0,"Nov","2","2","7","20","Returning_Visitor","FALSE"
6098,0,0,0,0,94,9836.068333,0.007446809,0.028191489,0,0,"Sep","2","2","1","13","Returning_Visitor","FALSE"
11330,0,0,0,0,10,83.41666667,0,0.022222222,0,0,"Nov","1","1","1","2","Returning_Visitor","TRUE"
3014,1,9,0,0,11,467,0,0.02,79.182,0,"May","2","4","1","1","Returning_Visitor","FALSE"
5937,11,362.3,0,0,41,1081.713333,0.01,0.028830409,27.5128393,0,"Sep","2","2","1","1","Returning_Visitor","TRUE"
10309,0,0,0,0,7,99.75,0,0.028571429,0,0,"Dec","8","2","1","2","New_Visitor","TRUE"
8909,0,0,0,0,41,1837.204167,0.027642276,0.066547107,0,0,"Nov","2","2","1","3","Returning_Visitor","FALSE"
1462,0,0,0,0,15,447.5,0.03,0.065333333,0,0,"Mar","3","2","4","1","Returning_Visitor","TRUE"
9718,0,0,0,0,1,0,0.2,0.2,0,0,"Nov","3","2","7","13","Returning_Visitor","FALSE"
2977,0,0,0,0,25,710.5,0.032,0.084,0,0.8,"May","2","2","6","13","Returning_Visitor","FALSE"
11957,0,0,0,0,14,429.9166667,0.014285714,0.033333333,0,0,"Nov","1","8","4","11","Returning_Visitor","FALSE"
5049,0,0,0,0,3,44,0.066666667,0.1,0,0,"May","3","2","1","15","Returning_Visitor","FALSE"
915,1,12,0,0,13,2004.5,0.028571429,0.04047619,0,0,"Mar","1","1","6","2","Returning_Visitor","TRUE"
1710,9,162.05,0,0,27,399.6939394,0,0.009195402,0,0,"Mar","1","1","7","2","New_Visitor","FALSE"
11240,0,0,0,0,1,0,0.2,0.2,0,0,"Nov","3","2","3","13","Returning_Visitor","FALSE"
7679,7,73.23333333,1,0,310,7710.731416,3.94e-05,0.00751105,0.098621403,0,"Jul","4","1","1","4","Returning_Visitor","FALSE"
8541,0,0,2,11,1,0,0.066666667,0.133333333,0,0,"Nov","1","1","1","2","Returning_Visitor","FALSE"
4419,8,62.5,0,0,101,2584.714286,0.011214953,0.017133956,16.94046729,0.6,"May","2","2","1","13","Returning_Visitor","FALSE"
68,0,0,0,0,1,0,0.2,0.2,0,0.6,"Feb","2","2","5","1","Returning_Visitor","FALSE"
5074,0,0,0,0,9,113,0.022222222,0.055555556,0,0.4,"May","2","2","1","3","Returning_Visitor","FALSE"
7826,0,0,0,0,1,0,0.2,0.2,0,0,"Aug","3","3","2","2","Returning_Visitor","TRUE"
7244,1,14.2,1,26.2,3,25.2,0,0.04,0,0,"Nov","6","2","9","2","Returning_Visitor","FALSE"
3279,0,0,0,0,6,156,0,0.016666667,0,0.2,"May","2","2","5","1","Returning_Visitor","FALSE"
11702,5,66.5,0,0,29,1141.175,0.010416667,0.025902778,0,0,"Nov","3","2","1","2","Returning_Visitor","FALSE"
4343,0,0,0,0,1,0,0.2,0.2,0,0,"May","3","2","1","13","Returning_Visitor","FALSE"
2240,0,0,0,0,8,100,0.075,0.125,0,1,"May","2","5","1","11","Returning_Visitor","TRUE"
12190,6,76.3125,0,0,187,6338.256636,0.003076923,0.024062504,2.122731861,0,"Nov","2","4","1","2","Returning_Visitor","FALSE"
1936,1,7,1,0,79,3380.691558,0.002666667,0.023772222,0,0,"Mar","2","2","3","2","Returning_Visitor","TRUE"
5416,0,0,0,0,17,287.5,0.066666667,0.087037037,0,0.8,"May","3","2","4","13","Returning_Visitor","FALSE"
3222,1,46,0,0,17,931,0.027777778,0.062962963,0,0,"May","3","2","1","13","Returning_Visitor","FALSE"
3746,0,0,0,0,3,55,0.066666667,0.133333333,0,0.6,"May","1","8","4","20","Returning_Visitor","FALSE"
12178,26,1561.717567,9,503.7222222,183,9676.09318,0.011054834,0.014200442,19.56746389,0,"Nov","3","2","2","13","Returning_Visitor","FALSE"
4319,0,0,0,0,37,785.3833333,0.05,0.079573935,0,0.6,"May","2","2","3","11","Returning_Visitor","FALSE"
10393,0,0,0,0,11,251.2916667,0,0.011111111,0,0,"Nov","3","2","2","11","Returning_Visitor","TRUE"
3662,0,0,0,0,2,19,0,0.1,0,0,"May","1","1","3","3","Returning_Visitor","FALSE"
3266,4,61,0,0,117,1569.866667,0.003418803,0.011870845,49.95438177,0,"May","2","2","1","3","Returning_Visitor","FALSE"
9032,3,156.5,0,0,9,143,0,0.005555556,0,0,"Nov","1","1","1","2","New_Visitor","FALSE"
9937,0,0,0,0,1,0,0.2,0.2,0,0,"Dec","3","3","1","8","New_Visitor","FALSE"
7123,1,0,0,0,14,503.6333333,0.013333333,0.033333333,0,0,"Aug","2","2","9","2","Returning_Visitor","FALSE"
933,0,0,0,0,1,0,0.2,0.2,0,0,"Mar","2","2","1","10","Returning_Visitor","FALSE"
4765,0,0,2,7,11,192.75,0,0.034615385,0,0.6,"May","2","2","1","3","Returning_Visitor","FALSE"
8166,0,0,0,0,1,0,0.2,0.2,0,0,"Nov","2","2","1","1","Returning_Visitor","FALSE"
2663,8,535.75,2,12,22,2178.672222,0.01382716,0.032020784,15.0047619,0,"May","1","2","2","13","Returning_Visitor","FALSE"
3374,3,94,0,0,19,707.2666667,0,0.035714286,0,0,"May","2","2","4","2","Returning_Visitor","FALSE"
9266,3,89.5,0,0,48,1572.2,0.017687075,0.0388854,20.11392747,0,"Nov","4","2","1","3","Returning_Visitor","FALSE"
745,0,0,0,0,9,211,0,0.044444444,0,0,"Mar","2","2","3","2","Returning_Visitor","FALSE"
3416,0,0,0,0,8,70.5,0.075,0.08,0,0.6,"May","1","1","1","3","Returning_Visitor","FALSE"
12310,1,5,0,0,21,411.0833333,0.015789474,0.016140351,0,0,"Nov","3","2","7","3","Returning_Visitor","FALSE"
5929,4,135.4,0,0,2,46.8,0,0.0375,0,0,"Sep","1","1","5","2","Returning_Visitor","FALSE"
6787,8,161.6685714,0,0,518,11976.72135,3.83e-05,0.003837261,0,0,"Oct","4","2","9","2","Returning_Visitor","FALSE"
359,0,0,0,0,1,0,0.2,0.2,0,0,"Mar","3","2","1","1","Returning_Visitor","FALSE"
6312,0,0,0,0,31,641.6558915,0,0.005376344,60.04472938,0,"Sep","1","1","4","2","New_Visitor","FALSE"
10480,0,0,0,0,16,898.7583333,0.00625,0.014583333,0,0,"Nov","1","1","1","1","Returning_Visitor","FALSE"
12313,3,16,3,86,15,2773.5,0,0.03,78.81172527,0,"Dec","2","2","1","2","Returning_Visitor","FALSE"
10936,1,34.5,0,0,40,1473.658333,0,0.031153846,0,0,"Nov","1","1","8","10","Returning_Visitor","TRUE"
10240,0,0,1,0,44,2807.164836,0.025,0.027424242,0,0,"Nov","1","1","4","2","Returning_Visitor","FALSE"
5679,0,0,4,225.7666667,222,9630.209524,0.053355457,0.066158871,0,0,"June","8","13","9","5","Other","FALSE"
6072,8,1013.171429,4,353.9666667,90,4984.371429,0.042666667,0.066033333,1.464010432,0,"Aug","2","2","3","13","Returning_Visitor","TRUE"
5769,10,242.6333333,4,23,47,1534.815256,0.022807018,0.036908939,5.194081873,0,"Sep","1","1","1","3","Returning_Visitor","FALSE"
7048,3,63.4,0,0,10,70.93333333,0,0.016666667,0,0,"Sep","2","2","1","5","New_Visitor","FALSE"
10103,1,27.5,3,17,1,10,0,0.04,0,0,"Nov","1","1","1","8","New_Visitor","FALSE"
3505,2,338,0,0,17,1205.566667,0.0125,0.0375,19.23625,0.8,"May","3","2","2","2","Returning_Visitor","FALSE"
9362,0,0,3,38.5,97,1835.556213,0.019984314,0.031314735,0,0,"Nov","1","1","3","2","Returning_Visitor","TRUE"
7200,3,84,0,0,59,1720.422222,0.026984127,0.038231522,0,0,"Oct","3","2","1","3","Returning_Visitor","TRUE"
7570,4,49.2,0,0,3,22,0,0.025,0,0,"Nov","2","2","3","2","New_Visitor","FALSE"
2769,0,0,0,0,27,2514.25,0,0.006666667,31.40784,0,"May","2","2","3","5","New_Visitor","FALSE"
8121,0,0,0,0,26,955.375,0,0.008333333,0,0,"Dec","2","2","7","2","New_Visitor","TRUE"
9715,0,0,0,0,2,0,0.2,0.2,0,0,"Nov","1","1","1","1","Returning_Visitor","FALSE"
8459,1,29,0,0,41,803.5077381,0,0.008424908,0,0,"Dec","1","2","1","8","Returning_Visitor","TRUE"
10831,0,0,0,0,2,0,0.2,0.2,0,0,"Dec","2","2","1","20","Returning_Visitor","FALSE"
3006,3,52.33333333,0,0,2,291,0,0.04,0,0,"May","2","2","7","3","New_Visitor","FALSE"
6472,0,0,0,0,8,272.9,0.05,0.075,0,0,"Oct","1","1","1","1","New_Visitor","FALSE"
2106,0,0,0,0,1,0,0.2,0.2,0,0,"May","1","1","1","6","Returning_Visitor","FALSE"
12238,1,0,1,46.5,22,671.8666667,0.017391304,0.02057971,0,0,"Nov","3","2","7","10","Returning_Visitor","FALSE"
3894,0,0,0,0,68,746.8,0.002941176,0.011470588,0,0,"May","2","2","1","13","Returning_Visitor","FALSE"
690,0,0,0,0,4,30.5,0,0.05,0,0,"Mar","2","4","3","3","Returning_Visitor","FALSE"
2860,6,66.77272727,1,83,62,2050.395743,0.005882353,0.012789661,17.07978235,0.2,"May","3","2","4","4","Returning_Visitor","FALSE"
8348,0,0,0,0,89,3480.811706,0.002247191,0.014700375,0,0,"Nov","4","2","1","1","Returning_Visitor","TRUE"
4644,0,0,0,0,4,110,0,0.05,0,0,"May","2","4","3","1","Returning_Visitor","FALSE"
2733,2,114,0,0,17,176.6666667,0.078947368,0.093859649,0,0,"May","3","2","6","3","Returning_Visitor","FALSE"
10494,0,0,0,0,27,610.1916667,0.015384615,0.03974359,0,0,"Dec","2","2","2","2","Returning_Visitor","FALSE"
10880,1,14,0,0,5,92.33333333,0,0.016666667,0,0,"Dec","2","4","1","1","New_Visitor","FALSE"
12176,6,1489.041667,0,0,12,879.8,0,0.005555556,0,0,"Nov","2","2","4","2","New_Visitor","TRUE"
3024,1,97,0,0,4,59,0,0.013333333,0,0,"May","2","2","6","6","New_Visitor","FALSE"
10770,0,0,0,0,20,366.5,0,0.01,0,0,"Nov","2","2","1","2","Returning_Visitor","FALSE"
7176,9,185.8,0,0,32,631.2766667,0.005714286,0.016095238,0,0,"Sep","2","4","1","1","Returning_Visitor","FALSE"
7408,14,181.0733333,3,58.4,18,450.5066667,0,0.011111111,0,0,"Oct","2","2","1","3","Returning_Visitor","TRUE"
6951,4,82,0,0,17,269,0.034782609,0.046376812,0,0,"Jul","3","2","1","13","Returning_Visitor","FALSE"
6204,7,397.2644444,1,246.8,23,672.2644444,0.032051282,0.046153846,0,0,"Oct","3","2","4","1","Returning_Visitor","FALSE"
