"CategoryI","CategoryI_Duration","CategoryII","CategoryII_Duration","CategoryIII","CategoryIII_Duration","Bounce_Rate","Exit_Rate","Page_Value","SpecialDay","Month","OS","Browser","Region","TrafficType","VisitorType","Weekend","Transaction"
7,187.1666667,2,72,22,680,0,0.006190476,22.45821429,0,"May","3","2","3","2","New_Visitor","FALSE",1
0,0,0,0,4,40.5,0,0.05,0,0,"May","4","1","1","3","Returning_Visitor","FALSE",0
7,191.2,4,654.3333333,31,1204.600433,0.000854701,0.013342491,11.92009615,0,"Mar","2","2","7","2","Returning_Visitor","FALSE",1
0,0,1,22,40,1284.569048,0.00625,0.019791667,0,0,"Nov","1","1","9","2","Returning_Visitor","TRUE",1
1,51.5,0,0,57,2689.291667,0.003571429,0.0275,0,0,"Nov","2","2","9","2","Returning_Visitor","FALSE",0
3,48.5,0,0,10,138.1666667,0,0.015384615,0,0,"Nov","2","2","1","2","New_Visitor","TRUE",0
0,0,0,0,37,1530.006667,0,0.005555556,0,0,"Oct","2","2","2","2","Returning_Visitor","TRUE",0
1,23,0,0,16,281.75,0,0.014285714,0,0,"Nov","8","2","1","2","Returning_Visitor","FALSE",0
3,50.06666667,0,0,159,2184.484938,0.001851852,0.005588342,0,0,"Oct","2","2","4","4","Returning_Visitor","TRUE",0
0,0,1,78,18,570.3333333,0,0.015686275,0,0,"May","4","1","1","4","Returning_Visitor","TRUE",0
4,239.6,2,70.5,50,981.5083333,0,0.003636364,0,0,"Oct","2","2","2","2","New_Visitor","TRUE",0
0,0,0,0,18,1259,0.010526316,0.033684211,0,0,"May","2","2","1","1","Returning_Visitor","FALSE",0
2,190.75,0,0,36,1604.791667,0,0.012719298,0,0,"Dec","3","2","1","2","Returning_Visitor","TRUE",0
5,73.125,2,53.5,200,6671.290144,0.003458896,0.012152531,0,0,"Nov","2","2","4","2","Returning_Visitor","FALSE",0
0,0,0,0,20,873.7365079,0.0075,0.028166667,0,0,"Feb","1","2","1","1","Returning_Visitor","FALSE",0
5,110,6,1188.5,230,9648.177094,0.004444444,0.015486639,3.359435653,0,"Nov","2","2","1","2","Returning_Visitor","FALSE",0
5,65,2,34,17,1302.5,0,0.016666667,0,0,"Mar","1","1","1","10","Returning_Visitor","FALSE",0
0,0,0,0,2,0,0.2,0.2,0,0,"June","3","2","3","13","Returning_Visitor","FALSE",0
0,0,0,0,6,93,0.066666667,0.083333333,0,0,"Nov","4","2","3","13","Returning_Visitor","FALSE",0
1,229.8,0,0,41,1083.716667,0,0.006666667,0,0,"June","2","5","8","2","Returning_Visitor","FALSE",0
0,0,0,0,4,0,0.2,0.2,0,0.4,"Feb","2","2","1","3","Returning_Visitor","FALSE",0
0,0,0,0,2,403,0.1,0.15,0,0,"Mar","2","10","3","3","Returning_Visitor","FALSE",0
2,143.25,0,0,38,2508.413853,0,0.00745614,54.16451768,0,"Nov","2","2","7","2","Returning_Visitor","FALSE",1
0,0,0,0,4,7,0,0.05,0,0,"Mar","2","2","1","1","Returning_Visitor","FALSE",0
0,0,1,249.5,33,1458.97619,0.027459219,0.041167134,0,0,"Dec","1","1","1","10","Returning_Visitor","FALSE",0
4,724,0,0,2,159,0,0.008,0,0,"Mar","4","2","1","7","New_Visitor","FALSE",0
0,0,0,0,13,392,0,0.026923077,0,0.6,"May","3","2","1","13","Returning_Visitor","FALSE",0
6,446.3833333,0,0,28,789.1266667,0.01,0.012860238,37.5474164,0,"Nov","2","2","1","2","Returning_Visitor","FALSE",0
7,330.0555556,5,251.5,116,2971.435101,0.001858304,0.012303523,3.701618891,0,"Dec","2","2","2","2","Returning_Visitor","FALSE",0
3,69.6,0,0,9,199.1333333,0,0.006060606,0,0,"Jul","1","1","1","2","New_Visitor","FALSE",0
0,0,0,0,1,0,0.2,0.2,0,0,"May","1","1","5","3","New_Visitor","FALSE",0
4,126.5,0,0,4,138.8,0,0.004761905,0,0,"May","1","1","1","4","New_Visitor","TRUE",0
0,0,0,0,7,330.1666667,0,0.021428571,0,0,"Dec","3","2","9","2","Returning_Visitor","FALSE",0
1,69.5,0,0,8,226.5,0,0.0125,0,0,"Mar","3","2","1","13","Returning_Visitor","FALSE",0
9,178.52,3,183.2666667,7,205.8566667,0,0.035555556,0,0,"Jul","2","2","1","2","New_Visitor","FALSE",0
0,0,0,0,5,97.16666667,0,0.033333333,0,0,"May","1","1","3","3","Returning_Visitor","FALSE",0
0,0,0,0,6,119,0,0.033333333,0,0,"Mar","3","2","7","1","Returning_Visitor","TRUE",0
2,44.33333333,0,0,19,813.1,0,0.01,20.0031,0,"May","2","2","1","2","Returning_Visitor","FALSE",1
0,0,0,0,7,1803.666667,0.082142857,0.08,0,0,"Dec","2","5","1","8","Returning_Visitor","TRUE",0
3,59,0,0,10,269,0,0.018181818,50.388,0,"May","1","1","1","5","New_Visitor","TRUE",1
0,0,0,0,9,27.5,0.044444444,0.1,0,0,"May","2","2","1","1","Returning_Visitor","FALSE",0
7,112.375,0,0,24,916.5,0.010967742,0.036129032,0,0,"Nov","3","2","3","3","Returning_Visitor","FALSE",0
0,0,0,0,4,67,0,0.05,0,0,"Dec","2","2","9","2","Returning_Visitor","FALSE",0
0,0,0,0,72,2304.15,0.008450704,0.020355466,3.178183427,0,"Nov","3","2","1","2","Returning_Visitor","FALSE",1
3,43,0,0,11,610,0,0.015384615,0,0,"Mar","2","4","1","1","Returning_Visitor","FALSE",0
3,88,0,0,7,64,0,0.022222222,0,0,"Dec","3","2","1","2","New_Visitor","FALSE",0
7,114.75,1,15.75,21,1615.660256,0,0.009937888,0,0,"Dec","2","2","8","2","New_Visitor","TRUE",0
5,1652,0,0,15,446.375,0,0.005882353,0,0,"Dec","8","13","9","20","Other","FALSE",0
7,285.7,0,0,28,587.9228571,0,0.00962963,10.57326688,0,"Nov","1","1","6","3","Returning_Visitor","FALSE",1
0,0,0,0,9,668,0,0.022222222,0,0,"Nov","2","4","9","6","Returning_Visitor","FALSE",0
3,73.5,8,376.3333333,42,986.5166667,0.019934641,0.031113658,0,0,"May","3","2","1","1","Returning_Visitor","TRUE",0
0,0,7,269.6666667,24,518.85,0.019139785,0.025371224,0,0,"Jul","1","1","6","2","Returning_Visitor","FALSE",0
7,160.2307692,0,0,125,4313.139103,0.001736111,0.019623016,11.37678683,0,"May","2","2","4","6","Returning_Visitor","TRUE",0
10,166.9318182,2,246,51,2697.487879,0.004310345,0.017471264,3.099,0.6,"May","2","2","2","19","Returning_Visitor","FALSE",0
3,264,0,0,20,769.9,0.018181818,0.027272727,0,0,"Nov","2","10","7","1","Returning_Visitor","FALSE",0
0,0,0,0,6,671.6666667,0,0.016666667,0,0,"May","2","4","3","3","Returning_Visitor","FALSE",0
3,33,0,0,8,182.5833333,0,0.03125,0,0,"Mar","2","4","6","3","Returning_Visitor","FALSE",0
1,0,0,0,18,224.5,0.0375,0.0625,0,0,"May","3","2","4","4","Returning_Visitor","TRUE",0
2,174.6,0,0,12,251.2,0.061904762,0.080612245,0,0,"Aug","3","2","6","1","Returning_Visitor","FALSE",0
0,0,0,0,6,12,0.033333333,0.133333333,0,0,"Dec","2","2","1","3","Returning_Visitor","FALSE",0
2,13.875,0,0,26,1939.155952,0.006451613,0.026352357,24.69983785,0,"Nov","3","2","1","2","Returning_Visitor","TRUE",0
3,80.6,2,16.2,33,770.1071795,0.005405405,0.016216216,0,0,"Oct","3","2","1","5","Returning_Visitor","FALSE",0
0,0,0,0,35,2352.166667,0,0.006060606,0,0,"Nov","2","2","6","2","New_Visitor","FALSE",0
1,24,0,0,15,496.75,0,0.00625,115.48625,0,"May","2","2","3","2","Returning_Visitor","FALSE",1
1,10,0,0,9,700,0,0.011111111,29.62188989,0,"Dec","2","2","9","10","Returning_Visitor","FALSE",1
0,0,0,0,1,0,0.2,0.2,0,0,"May","6","7","3","15","Returning_Visitor","FALSE",0
4,104,0,0,8,243.5,0,0.016666667,0,0,"Dec","2","2","3","2","New_Visitor","FALSE",0
0,0,0,0,24,778.1666667,0,0.0125,0,0,"Mar","2","2","1","2","Returning_Visitor","FALSE",0
0,0,0,0,1,0,0.2,0.2,0,0,"Aug","2","2","1","3","Returning_Visitor","FALSE",0
2,85.5,0,0,42,1741.483333,0,0.002051282,27.12804201,0,"Mar","2","10","1","1","Returning_Visitor","FALSE",0
0,0,1,0,82,2710.381731,0.004938272,0.021957672,0,0,"Nov","3","2","3","2","Returning_Visitor","FALSE",1
5,66.96666667,2,416,291,12065.18135,0.00122631,0.008659512,9.013011371,0,"May","2","2","1","4","Returning_Visitor","FALSE",0
12,1276.264286,0,0,118,3215.173074,0,0.005446194,22.45841786,0,"Nov","3","2","8","3","Returning_Visitor","FALSE",1
1,58,0,0,33,647.625,0,0.00625,0,0,"Dec","3","2","3","2","New_Visitor","FALSE",0
10,62.5,1,93,28,724.3333333,0,0.023232323,14.73709091,0.2,"May","2","2","4","5","New_Visitor","FALSE",0
0,0,0,0,4,298,0.1,0.15,0,0,"Mar","2","2","1","13","Returning_Visitor","FALSE",0
4,64.5,0,0,28,852.3333333,0.013793103,0.02454844,0,0,"May","2","2","1","7","Returning_Visitor","TRUE",0
12,651.875,3,20,59,3066.695513,0,0.010460069,0,0,"Nov","2","2","3","1","Returning_Visitor","FALSE",0
1,19,0,0,13,748.6666667,0,0.020512821,0,0,"Mar","1","2","6","3","Returning_Visitor","FALSE",0
1,0,0,0,35,499.4,0.011764706,0.028151261,0,0,"Mar","2","2","3","1","Returning_Visitor","TRUE",0
0,0,0,0,64,2018.762066,0.009895833,0.027936058,0,0,"Nov","3","2","1","2","Returning_Visitor","FALSE",0
0,0,0,0,3,106.5,0,0.033333333,0,0,"May","3","2","2","13","Returning_Visitor","FALSE",0
0,0,0,0,8,459,0,0.028571429,26.98,0,"May","2","4","3","2","Returning_Visitor","FALSE",1
1,31,2,515,4,718.6666667,0,0.008333333,0,0,"May","2","2","6","6","Returning_Visitor","FALSE",0
1,5.5,6,387.5,25,621.2,0,0.009333333,0,0,"Jul","3","2","1","4","Returning_Visitor","TRUE",0
0,0,0,0,77,3332.208333,0.002040816,0.024719927,0,0.6,"May","2","2","3","6","Returning_Visitor","FALSE",0
0,0,0,0,7,87,0,0.028571429,0,0,"Dec","8","13","9","20","Other","FALSE",0
2,47.5,0,0,23,472.4166667,0,0.032985131,0,0,"Dec","1","1","1","3","Returning_Visitor","FALSE",0
0,0,0,0,6,139,0,0.01,0,0,"Mar","1","2","1","8","New_Visitor","FALSE",0
5,91.5,0,0,106,2980.889179,0.001851852,0.010139398,1.912422222,0,"May","4","2","3","6","Returning_Visitor","FALSE",0
0,0,0,0,4,31,0.1,0.125,0,0.8,"May","3","2","7","13","Returning_Visitor","FALSE",0
5,69,4,163,50,2424.75,0,0.023333333,2.973214286,0,"May","2","2","3","3","Returning_Visitor","FALSE",0
0,0,1,65.5,49,574.8333333,0,0.012,0,0,"Mar","2","2","2","10","Returning_Visitor","FALSE",0
0,0,0,0,47,1423,0.004347826,0.013768116,0,0,"Sep","2","2","7","1","Returning_Visitor","FALSE",0
0,0,0,0,2,92,0,0.1,0,0,"Mar","2","2","8","1","Returning_Visitor","FALSE",0
1,41,0,0,37,1501.166667,0,0.019298246,15.249,0.4,"May","2","6","1","3","Returning_Visitor","FALSE",1
6,87.33333333,0,0,62,1470.853037,0,0.009683372,0,0,"Mar","2","4","6","3","Returning_Visitor","TRUE",0
0,0,0,0,5,138,0.02,0.1,0,0.8,"May","2","2","1","4","Returning_Visitor","FALSE",0
0,0,0,0,33,777.1166667,0,0.015104167,0,0,"Nov","2","2","6","2","New_Visitor","TRUE",0
2,21,0,0,33,682.9583333,0.008823529,0.025653595,0,0,"Dec","3","2","9","2","New_Visitor","FALSE",0
0,0,0,0,27,444.1,0,0.016,0,0.6,"May","2","2","4","3","Returning_Visitor","FALSE",0
2,59,0,0,20,497.5388889,0,0.015,0,0,"May","1","1","3","4","Returning_Visitor","TRUE",0
1,100,0,0,9,246.1666667,0,0.025,0,0,"Dec","3","2","8","2","Returning_Visitor","TRUE",0
0,0,0,0,2,210,0,0.1,0,0,"Mar","3","2","1","2","Returning_Visitor","FALSE",0
0,0,0,0,9,608.75,0,0.025,42.422531,0,"Dec","2","2","9","2","Returning_Visitor","FALSE",1
5,100.6,3,216.6,6,432,0,0.024242424,0,0,"Sep","1","1","1","5","New_Visitor","FALSE",0
5,41.7,1,114,401,14568.16201,0.006633907,0.020148947,3.546315545,0,"Nov","2","2","4","1","Returning_Visitor","FALSE",1
0,0,0,0,4,352,0,0.05,0,0.4,"May","2","2","3","1","Returning_Visitor","FALSE",0
3,67,0,0,7,274.25,0.0125,0.035,0,0,"May","3","2","1","1","Returning_Visitor","FALSE",0
0,0,0,0,13,421.1666667,0,0.028205128,0,0.8,"May","1","1","1","2","Returning_Visitor","FALSE",0
2,14,0,0,58,1806.504167,0.013793103,0.026819923,0,0.8,"May","2","2","2","6","Returning_Visitor","FALSE",0
0,0,0,0,23,501.6666667,0.008695652,0.01884058,0,0.6,"Feb","1","1","4","2","Returning_Visitor","FALSE",0
1,29,0,0,25,381.3571429,0,0.004166667,0,0.8,"May","2","2","1","2","New_Visitor","FALSE",0
4,55,0,0,16,284.9,0.003333333,0.033333333,18.8649,0,"Mar","1","1","2","10","Returning_Visitor","FALSE",0
0,0,0,0,3,6,0.066666667,0.133333333,0,0.6,"May","2","2","1","1","Returning_Visitor","FALSE",0
3,97.8,0,0,5,60.4,0,0.025,0,0,"Oct","2","2","9","2","New_Visitor","FALSE",0
12,483.3333333,1,0,5,161.3333333,0,0.016666667,0,0,"Dec","1","1","3","2","Returning_Visitor","TRUE",0
0,0,0,0,7,261.5,0,0.00952381,0,0,"Mar","2","2","4","1","Returning_Visitor","FALSE",0
11,504.2833333,1,0,58,2451.058466,0.012365591,0.022769886,0,0,"Dec","3","2","1","1","Returning_Visitor","FALSE",0
1,24,0,0,10,238.5,0,0.011111111,0,0,"May","2","4","3","3","New_Visitor","FALSE",0
6,475,0,0,33,2760.716667,0.038596491,0.056282051,0,0,"Mar","4","2","1","13","Returning_Visitor","FALSE",0
0,0,0,0,7,141.1666667,0,0.007142857,0,0,"Mar","3","2","3","1","Returning_Visitor","FALSE",0
0,0,0,0,4,72.66666667,0,0.083333333,0,0.4,"May","2","2","3","4","Returning_Visitor","FALSE",0
6,539.5,0,0,11,602.5833333,0.008888889,0.02,0,0,"Dec","3","2","1","1","Returning_Visitor","FALSE",0
0,0,0,0,3,120.5,0,0.066666667,0,0,"Nov","2","2","3","1","Other","TRUE",0
0,0,0,0,24,330.0833333,0.0375,0.043055556,0,1,"May","1","1","7","4","Returning_Visitor","TRUE",0
0,0,0,0,20,676.6,0.008421053,0.026315789,0,0,"Sep","3","2","1","1","Returning_Visitor","FALSE",0
1,42,0,0,10,1057,0.022222222,0.014814815,0,0,"May","3","2","8","15","New_Visitor","TRUE",0
0,0,0,0,3,36,0.066666667,0.1,0,0,"Nov","2","2","3","2","Returning_Visitor","FALSE",0
4,132.6666667,0,0,25,773.5595238,0,0.027572016,5.167133333,0,"May","3","2","2","2","Returning_Visitor","FALSE",1
5,399.2,2,34.3,42,1713.21619,0.062222222,0.090962963,3.16569129,0,"June","2","2","6","13","Returning_Visitor","FALSE",0
8,199.625,2,10,81,4272.607937,0.002352941,0.018627451,0,0,"Nov","2","2","1","2","Returning_Visitor","FALSE",0
0,0,0,0,13,193.5,0.085714286,0.097619048,0,0.8,"May","3","2","3","13","Returning_Visitor","FALSE",0
0,0,0,0,12,127,0.016666667,0.041666667,0,0,"Mar","2","2","9","1","Returning_Visitor","FALSE",0
0,0,0,0,8,152,0.0375,0.070833333,0,0.6,"May","3","2","1","2","Returning_Visitor","FALSE",0
0,0,0,0,1,0,0.2,0.2,0,0,"May","2","2","1","3","Returning_Visitor","FALSE",0
1,67.5,0,0,28,873.64,0,0.006785714,0,0,"Sep","3","2","1","6","Returning_Visitor","FALSE",0
2,145,0,0,7,196.5,0,0.0125,0,0,"May","3","2","4","1","Returning_Visitor","FALSE",0
9,433.8,2,6,28,728.7,0,0.009803922,0,0,"Oct","2","10","1","3","Returning_Visitor","FALSE",0
0,0,0,0,8,110,0,0.0125,0,0,"May","2","5","1","2","Returning_Visitor","FALSE",0
2,41.5,1,57.5,19,2689.625,0,0.024242424,0,0,"Dec","2","2","3","2","Returning_Visitor","FALSE",0
0,0,0,0,24,566.7272727,0.026086957,0.052318841,0,0.8,"May","3","2","2","13","Returning_Visitor","FALSE",0
0,0,0,0,4,135.6666667,0.05,0.025,0,0.4,"Feb","3","3","1","4","Returning_Visitor","FALSE",0
0,0,0,0,1,27.2,0,0,58.37208988,0,"Nov","2","2","4","20","Returning_Visitor","FALSE",1
3,279,0,0,0,0,0,0.05,0,0,"Mar","3","2","1","10","Returning_Visitor","TRUE",0
8,102,0,0,83,1495.580952,0,0.002298851,82.12367816,0,"May","4","1","7","4","New_Visitor","TRUE",1
4,140.475,1,0,48,1252.561414,0.014038462,0.024738632,0,0,"Nov","3","2","1","2","Returning_Visitor","TRUE",0
1,19,1,11,11,66.83333333,0,0.019230769,0,0,"Nov","2","2","1","8","New_Visitor","FALSE",0
12,569.825,0,0,127,6065.016218,0.006716418,0.009265038,0.152167439,0,"Aug","1","1","2","4","Returning_Visitor","FALSE",1
0,0,0,0,7,355.6666667,0,0.038095238,0,1,"May","1","1","2","2","Returning_Visitor","TRUE",0
0,0,0,0,11,500,0,0.02,44.388,0,"May","2","2","3","2","Returning_Visitor","FALSE",1
0,0,0,0,1,0,0.2,0.2,0,0,"May","2","2","5","13","Returning_Visitor","FALSE",0
6,131.75,0,0,32,789.4166667,0,0.00745098,0,0,"Dec","1","1","1","2","Returning_Visitor","TRUE",0
2,36.4,0,0,75,1959.304762,0.005479452,0.027146119,0,0,"May","2","2","2","4","Returning_Visitor","FALSE",0
1,993,0,0,28,1529.30467,0.001481481,0.009150327,0,0,"Mar","3","2","4","2","Returning_Visitor","FALSE",0
3,273.66,0,0,24,751.6266667,0.004571429,0.024838095,14.85337253,0,"Jul","3","2","2","1","Returning_Visitor","TRUE",0
1,105,1,0,59,1125.904762,0,0.014043584,0,0,"Dec","3","2","3","2","Returning_Visitor","FALSE",0
0,0,2,65.5,4,71.5,0,0.033333333,0,0,"Nov","2","2","1","11","Returning_Visitor","TRUE",0
5,81.2,0,0,23,269.9018182,0,0.008,0,0,"Nov","1","1","3","2","New_Visitor","FALSE",0
0,0,0,0,3,19.25,0,0.066666667,0,0,"Nov","1","1","8","2","Returning_Visitor","TRUE",0
0,0,0,0,5,91,0,0.06,0,0.6,"May","1","1","1","3","Returning_Visitor","FALSE",0
3,51.5,0,0,21,1623.5,0,0.005,49.3886,0.6,"May","2","4","2","3","New_Visitor","FALSE",1
0,0,0,0,7,1264.833333,0.073376623,0.075604396,0,0,"Dec","3","2","1","13","Returning_Visitor","FALSE",0
0,0,0,0,4,41,0.1,0.15,0,0.4,"May","2","2","1","2","Returning_Visitor","FALSE",0
0,0,0,0,5,0,0.2,0.2,0,0,"May","3","2","5","6","Returning_Visitor","FALSE",0
0,0,0,0,33,889.72,0.012121212,0.044444444,0,0,"Nov","2","2","3","1","Returning_Visitor","FALSE",0
12,257.75,0,0,3,97.5,0,0.038461538,0,0,"Dec","3","2","4","8","Returning_Visitor","FALSE",1
2,11,0,0,48,2562.083333,0.004255319,0.005319149,0,0,"May","2","5","7","4","Returning_Visitor","FALSE",0
5,121.2666667,0,0,8,114.6,0,0.01,0,0,"Nov","1","1","1","2","New_Visitor","TRUE",0
3,63.5,0,0,94,4620.088889,0.002150538,0.010752688,0,0,"Dec","2","2","1","2","Returning_Visitor","TRUE",0
0,0,0,0,3,61.5,0,0.033333333,0,0,"Dec","1","1","9","2","Returning_Visitor","FALSE",0
6,210.5,0,0,26,549.55,0.017241379,0.032758621,0,0,"May","3","2","1","11","Returning_Visitor","TRUE",0
1,52.4,0,0,13,447.2,0,0.007692308,42.30391708,0,"Aug","1","1","1","20","Returning_Visitor","TRUE",1
0,0,0,0,14,416.6666667,0,0.019047619,0,0,"Dec","2","2","2","3","Returning_Visitor","FALSE",0
2,16.66666667,0,0,9,63.66666667,0.088888889,0.122222222,0,0.2,"May","1","1","4","15","Returning_Visitor","FALSE",0
7,98,3,61,83,2355.682738,0.002873563,0.022487296,0,0,"Dec","1","1","1","2","Returning_Visitor","FALSE",0
8,17.34848485,0,0,19,291.2589744,0,0.043589744,0,0,"Mar","2","2","7","1","Returning_Visitor","FALSE",0
0,0,0,0,50,1735.595238,0,0.008746356,0,0.2,"May","2","2","3","1","Returning_Visitor","FALSE",0
0,0,0,0,1,0,0.2,0.2,0,0,"Nov","2","2","6","13","Returning_Visitor","TRUE",0
3,47.4,0,0,21,961.52,0.030434783,0.053623188,0,0,"Aug","3","2","4","4","Returning_Visitor","FALSE",0
4,123,1,29.5,16,529.3333333,0,0.0045,0,0,"May","3","3","2","2","New_Visitor","FALSE",0
0,0,0,0,14,424.3333333,0,0.007142857,0,0,"Dec","2","2","2","13","Returning_Visitor","FALSE",0
1,32,0,0,50,2867,0,0.004,153.4432478,0,"Mar","2","2","7","8","Returning_Visitor","TRUE",1
15,176.489011,1,32.75,95,3879.83176,0.001960784,0.017745098,0,0,"Nov","3","2","3","10","Returning_Visitor","TRUE",1
0,0,0,0,10,60,0,0.04,0,0,"May","2","2","5","4","Returning_Visitor","FALSE",0
0,0,0,0,8,204.75,0,0.033333333,0,0,"Dec","1","1","1","1","Returning_Visitor","TRUE",0
1,7,0,0,11,98.1,0.035555556,0.058412698,0,0,"June","1","1","1","20","Returning_Visitor","FALSE",0
0,0,0,0,10,232.4,0,0,0,0,"Aug","1","1","3","4","Returning_Visitor","FALSE",0
0,0,0,0,1,0,0.2,0.2,0,0,"May","1","1","1","3","Returning_Visitor","FALSE",0
11,456.2333333,1,13,89,1904.653507,0.01827957,0.027002924,0,0,"Oct","1","1","4","3","Returning_Visitor","FALSE",0
3,39.6,0,0,53,856.7522398,0,0.002272727,0,0,"Mar","2","2","1","2","Returning_Visitor","TRUE",0
1,0,0,0,8,1340.3,0,0.025,0,0,"Sep","1","2","3","4","Returning_Visitor","FALSE",0
0,0,0,0,74,1146.469048,0.021621622,0.031306306,0.408238132,0,"Nov","2","2","1","1","Returning_Visitor","FALSE",0
7,104.45,0,0,63,1242.661699,0.011911765,0.02691802,0,0,"Nov","1","1","8","2","Returning_Visitor","FALSE",0
4,52.5,0,0,11,463.5,0,0.007692308,0,0,"Nov","3","2","6","11","New_Visitor","TRUE",0
4,171.5,0,0,75,2416.060484,0.007699443,0.036664764,0,0,"Nov","2","2","2","1","Returning_Visitor","FALSE",1
1,3,0,0,19,273,0.035294118,0.070588235,0,0,"May","3","2","1","6","Returning_Visitor","FALSE",0
4,200.8333333,0,0,18,381.3333333,0,0.009090909,0,0,"Mar","2","4","7","2","New_Visitor","TRUE",0
0,0,0,0,12,528.5833333,0,0.02,0,0,"Dec","8","13","9","20","Other","FALSE",0
10,231,1,8,104,3486.690476,0.003301887,0.013104972,0,0,"Mar","2","10","1","1","Returning_Visitor","TRUE",0
0,0,0,0,4,1245,0,0.1,0,0,"May","2","2","3","6","Returning_Visitor","FALSE",0
2,327.5,0,0,7,570.5,0,0.028571429,0,0,"Nov","2","2","2","2","Returning_Visitor","FALSE",0
5,200.5,2,390,32,904.5666667,0.009009009,0.025405405,0,0,"Dec","1","2","1","2","Returning_Visitor","TRUE",0
0,0,0,0,2,0,0.2,0.2,0,0.8,"May","3","2","1","13","Returning_Visitor","FALSE",0
3,107.2083333,0,0,17,513.25,0,0.012030075,17.54619116,0,"Nov","2","2","1","10","Returning_Visitor","FALSE",1
1,0,0,0,7,110.75,0,0.028571429,0,0,"May","3","2","1","4","Returning_Visitor","TRUE",0
1,25.75,3,189.5,22,2297.801282,0.01474359,0.017435897,18.99561538,0.4,"May","3","2","1","13","Returning_Visitor","FALSE",1
3,80.42857143,0,0,61,5900.351378,0,0.007213115,0,0,"Mar","3","2","3","10","Returning_Visitor","FALSE",0
0,0,0,0,8,134,0,0.025,0,0,"May","2","2","1","2","Returning_Visitor","FALSE",0
0,0,0,0,3,62,0.1,0.125,0,0.8,"May","3","2","1","13","Returning_Visitor","FALSE",0
1,45,0,0,10,413,0,0.009090909,0,0,"Mar","2","4","1","1","Returning_Visitor","TRUE",0
0,0,0,0,2,44,0,0.05,0,0,"Mar","2","4","1","3","Returning_Visitor","FALSE",0
4,495.1666667,0,0,29,988.2595238,0.006451613,0.009677419,0,0,"Dec","1","1","1","2","New_Visitor","FALSE",0
7,74.08333333,1,3,197,2915.571429,0,0.005025126,1.573423226,0,"Nov","2","2","3","3","Returning_Visitor","TRUE",0
0,0,0,0,3,36.6,0,0.033333333,0,0,"Aug","2","2","6","2","Returning_Visitor","FALSE",0
0,0,0,0,1,0,0.2,0.2,0,0,"Mar","3","2","5","1","Returning_Visitor","FALSE",0
0,0,0,0,1,11,0,0.1,0,0,"Dec","2","2","1","10","Other","FALSE",0
0,0,0,0,17,141.5,0.082352941,0.111764706,0,0.6,"May","2","2","1","6","Returning_Visitor","FALSE",0
0,0,0,0,14,260.8666667,0,0.028571429,0,0,"June","2","2","1","3","Returning_Visitor","FALSE",0
4,171,0,0,20,745.3333333,0.00952381,0.028571429,0,0,"Mar","2","2","1","10","Returning_Visitor","FALSE",0
0,0,0,0,15,477,0,0.02,0,0,"Mar","2","2","2","1","Returning_Visitor","FALSE",0
3,49.33333333,2,346.1666667,9,194.3333333,0,0.002857143,0,0.6,"May","2","2","1","2","Returning_Visitor","FALSE",0
0,0,0,0,55,872.5916667,0,0.001212121,0,0,"Aug","2","4","1","4","New_Visitor","TRUE",0
0,0,0,0,17,504,0,0.02125,33.32796813,0,"Mar","2","2","3","1","Returning_Visitor","FALSE",0
2,74,0,0,30,1708.083333,0.006666667,0.013333333,16.1892,0,"May","2","2","7","1","Returning_Visitor","TRUE",1
1,6,0,0,14,1626,0.051282051,0.092307692,0,0,"Nov","1","1","1","1","Returning_Visitor","FALSE",0
3,58.5,0,0,17,281.6666667,0.007058824,0.017647059,0,0,"Feb","1","1","3","4","Returning_Visitor","FALSE",0
0,0,1,6,50,1306.1,0.004081633,0.012244898,5.137714286,0,"May","4","1","4","20","Returning_Visitor","FALSE",1
0,0,0,0,3,112,0,0.033333333,0,0,"Dec","1","1","2","2","Returning_Visitor","FALSE",0
5,69.5,4,116,84,2839.75,0,0.006593407,6.281494505,0,"May","2","4","9","2","New_Visitor","FALSE",0
3,63,0,0,10,142.6666667,0,0.015384615,0,0,"Mar","2","2","7","2","New_Visitor","TRUE",0
3,285.2,0,0,23,619.48,0.007692308,0.034615385,8.342755887,0,"Jul","2","4","2","4","Returning_Visitor","FALSE",0
6,102.5,0,0,23,351.0333333,0,0.015517241,0,0,"Oct","1","1","1","4","Returning_Visitor","FALSE",0
11,752.3833333,3,14,108,4575.477552,0.016945141,0.026110286,3.401438792,0,"Nov","1","1","1","2","Returning_Visitor","FALSE",0
0,0,0,0,7,191,0,0.028571429,0,0,"May","2","4","4","2","Returning_Visitor","FALSE",0
